y_coordinate ,y_index,x_coordinate ,x_index
-1173000.0,6157,944750.0,5505
-1140000.0,6124,937750.0,5498
-1106000.0,6090,931750.0,5492
-1073000.0,6057,924750.0,5485
-1039000.0,6023,918750.0,5479
-1005000.0,5989,912750.0,5473
-972000.0,5956,906750.0,5467
-938000.0,5922,900750.0,5461
-904000.0,5888,894750.0,5455
-870000.0,5854,889750.0,5450
-836000.0,5820,884750.0,5445
-802000.0,5786,879750.0,5440
-768000.0,5752,874750.0,5435
-734000.0,5718,870750.0,5431
-700000.0,5684,866750.0,5427
-666000.0,5650,861750.0,5422
-632000.0,5616,858750.0,5419
-598000.0,5582,854750.0,5415
-564000.0,5548,850750.0,5411
-530000.0,5514,847750.0,5408
-496000.0,5480,844750.0,5405
-462000.0,5446,841750.0,5402
-428000.0,5412,838750.0,5399
-394000.0,5378,836750.0,5397
-359000.0,5343,834750.0,5395
-325000.0,5309,832750.0,5393
-291000.0,5275,830750.0,5391
-257000.0,5241,828750.0,5389
-223000.0,5207,827750.0,5388
-188000.0,5172,826750.0,5387
-154000.0,5138,825750.0,5386
-120000.0,5104,824750.0,5385
-86000.0,5070,823750.0,5384
-51000.0,5035,823750.0,5384
-17000.0,5001,822750.0,5383
17000.0,4967,822750.0,5383
51000.0,4933,823750.0,5384
86000.0,4898,823750.0,5384
120000.0,4864,824750.0,5385
154000.0,4830,825750.0,5386
188000.0,4796,826750.0,5387
223000.0,4761,827750.0,5388
257000.0,4727,828750.0,5389
291000.0,4693,830750.0,5391
325000.0,4659,832750.0,5393
359000.0,4625,834750.0,5395
394000.0,4590,836750.0,5397
428000.0,4556,838750.0,5399
462000.0,4522,841750.0,5402
496000.0,4488,844750.0,5405
530000.0,4454,847750.0,5408
564000.0,4420,850750.0,5411
598000.0,4386,854750.0,5415
632000.0,4352,858750.0,5419
666000.0,4318,861750.0,5422
700000.0,4284,866750.0,5427
734000.0,4250,870750.0,5431
768000.0,4216,874750.0,5435
802000.0,4182,879750.0,5440
836000.0,4148,884750.0,5445
870000.0,4114,889750.0,5450
904000.0,4080,894750.0,5455
938000.0,4046,900750.0,5461
972000.0,4012,906750.0,5467
1005000.0,3979,912750.0,5473
1039000.0,3945,918750.0,5479
1073000.0,3911,924750.0,5485
1106000.0,3878,931750.0,5492
1140000.0,3844,937750.0,5498
1173000.0,3811,944750.0,5505
1207000.0,3777,951750.0,5512
1240000.0,3744,959750.0,5520
1274000.0,3710,966750.0,5527
1307000.0,3677,974750.0,5535
1341000.0,3643,982750.0,5543
1374000.0,3610,990750.0,5551
1407000.0,3577,998750.0,5559
1440000.0,3544,1007750.0,5568
1473000.0,3511,1016750.0,5577
1506000.0,3478,1025750.0,5586
1539000.0,3445,1034750.0,5595
1572000.0,3412,1043750.0,5604
1605000.0,3379,1053750.0,5614
1638000.0,3346,1062750.0,5623
1671000.0,3313,1072750.0,5633
1704000.0,3280,1082750.0,5643
1736000.0,3248,1093750.0,5654
1769000.0,3215,1103750.0,5664
1801000.0,3183,1114750.0,5675
1834000.0,3150,1125750.0,5686
1866000.0,3118,1136750.0,5697
1899000.0,3085,1147750.0,5708
1931000.0,3053,1159750.0,5720
1963000.0,3021,1170750.0,5731
1995000.0,2989,1182750.0,5743
2027000.0,2957,1194750.0,5755
2059000.0,2925,1206750.0,5767
2091000.0,2893,1219750.0,5780
2123000.0,2861,1231750.0,5792
2155000.0,2829,1244750.0,5805
2187000.0,2797,1257750.0,5818
2218000.0,2766,1270750.0,5831
2250000.0,2734,1284750.0,5845
2281000.0,2703,1297750.0,5858
2313000.0,2671,1311750.0,5872
2344000.0,2640,1325750.0,5886
2375000.0,2609,1339750.0,5900
2406000.0,2578,1354750.0,5915
2437000.0,2547,1368750.0,5929
2468000.0,2516,1383750.0,5944
2499000.0,2485,1398750.0,5959
2530000.0,2454,1413750.0,5974
2560000.0,2424,1428750.0,5989
2591000.0,2393,1444750.0,6005
2621000.0,2363,1459750.0,6020
2652000.0,2332,1475750.0,6036
2682000.0,2302,1491750.0,6052
2712000.0,2272,1507750.0,6068
2742000.0,2242,1523750.0,6084
2772000.0,2212,1540750.0,6101
2802000.0,2182,1557750.0,6118
2832000.0,2152,1574750.0,6135
2862000.0,2122,1591750.0,6152
2891000.0,2093,1608750.0,6169
2921000.0,2063,1625750.0,6186
2950000.0,2034,1643750.0,6204
2980000.0,2004,1661750.0,6222
3009000.0,1975,1679750.0,6240
3038000.0,1946,1697750.0,6258
3067000.0,1917,1715750.0,6276
3096000.0,1888,1734750.0,6295
3124000.0,1860,1752750.0,6313
3153000.0,1831,1771750.0,6332
3182000.0,1802,1790750.0,6351
3210000.0,1774,1809750.0,6370
3238000.0,1746,1828750.0,6389
3266000.0,1718,1848750.0,6409
3295000.0,1689,1868750.0,6429
3322000.0,1662,1887750.0,6448
3350000.0,1634,1907750.0,6468
3378000.0,1606,1928750.0,6489
3406000.0,1578,1948750.0,6509
3433000.0,1551,1968750.0,6529
3460000.0,1524,1989750.0,6550
3487000.0,1497,2010750.0,6571
3515000.0,1469,2031750.0,6592
3542000.0,1442,2052750.0,6613
3568000.0,1416,2073750.0,6634
3595000.0,1389,2095750.0,6656
3622000.0,1362,2116750.0,6677
3648000.0,1336,2138750.0,6699
3674000.0,1310,2160750.0,6721
3701000.0,1283,2182750.0,6743
3727000.0,1257,2205750.0,6766
3752000.0,1232,2227750.0,6788
3778000.0,1206,2250750.0,6811
3804000.0,1180,2272750.0,6833
3829000.0,1155,2295750.0,6856
3855000.0,1129,2318750.0,6879
3880000.0,1104,2341750.0,6902
3905000.0,1079,2365750.0,6926
3930000.0,1054,2388750.0,6949
3955000.0,1029,2412750.0,6973
3979000.0,1005,2436750.0,6997
4004000.0,980,2459750.0,7020
4028000.0,956,2484750.0,7045
4053000.0,931,2508750.0,7069
4077000.0,907,2532750.0,7093
4101000.0,883,2557750.0,7118
4124000.0,860,2581750.0,7142
4148000.0,836,2606750.0,7167
4171000.0,813,2631750.0,7192
4195000.0,789,2656750.0,7217
4218000.0,766,2681750.0,7242
4241000.0,743,2707750.0,7268
4264000.0,720,2732750.0,7293
4287000.0,697,2758750.0,7319
4309000.0,675,2784750.0,7345
4332000.0,652,2809750.0,7370
4354000.0,630,2835750.0,7396
4376000.0,608,2862750.0,7423
4398000.0,586,2888750.0,7449
4420000.0,564,2914750.0,7475
4441000.0,543,2941750.0,7502
4463000.0,521,2968750.0,7529
4484000.0,500,2994750.0,7555
4505000.0,479,3021750.0,7582
4526000.0,458,3048750.0,7609
4547000.0,437,3076750.0,7637
4568000.0,416,3103750.0,7664
4588000.0,396,3130750.0,7691
4609000.0,375,3158750.0,7719
4629000.0,355,3186750.0,7747
4649000.0,335,3213750.0,7774
4669000.0,315,3241750.0,7802
-3067000.0,8051,1778750.0,6339
-3038000.0,8022,1760750.0,6321
-3010000.0,7994,1742750.0,6303
-2981000.0,7965,1724750.0,6285
-2952000.0,7936,1706750.0,6267
-2923000.0,7907,1689750.0,6250
-2894000.0,7878,1671750.0,6232
-2864000.0,7848,1654750.0,6215
-2835000.0,7819,1637750.0,6198
-2806000.0,7790,1620750.0,6181
-2776000.0,7760,1603750.0,6164
-2747000.0,7731,1587750.0,6148
-2717000.0,7701,1570750.0,6131
-2687000.0,7671,1554750.0,6115
-2657000.0,7641,1538750.0,6099
-2627000.0,7611,1522750.0,6083
-2597000.0,7581,1507750.0,6068
-2567000.0,7551,1491750.0,6052
-2536000.0,7520,1476750.0,6037
-2506000.0,7490,1461750.0,6022
-2476000.0,7460,1446750.0,6007
-2445000.0,7429,1431750.0,5992
-2414000.0,7398,1417750.0,5978
-2384000.0,7368,1402750.0,5963
-2353000.0,7337,1388750.0,5949
-2322000.0,7306,1374750.0,5935
-2291000.0,7275,1360750.0,5921
-2260000.0,7244,1346750.0,5907
-2229000.0,7213,1333750.0,5894
-2197000.0,7181,1320750.0,5881
-2166000.0,7150,1307750.0,5868
-2135000.0,7119,1294750.0,5855
-2103000.0,7087,1281750.0,5842
-2072000.0,7056,1269750.0,5830
-2040000.0,7024,1256750.0,5817
-2008000.0,6992,1244750.0,5805
-1977000.0,6961,1232750.0,5793
-1945000.0,6929,1220750.0,5781
-1913000.0,6897,1209750.0,5770
-1881000.0,6865,1197750.0,5758
-1849000.0,6833,1186750.0,5747
-1817000.0,6801,1175750.0,5736
-1785000.0,6769,1165750.0,5726
-1752000.0,6736,1154750.0,5715
-1720000.0,6704,1144750.0,5705
-1688000.0,6672,1133750.0,5694
-1655000.0,6639,1123750.0,5684
-1623000.0,6607,1113750.0,5674
-1590000.0,6574,1104750.0,5665
-1558000.0,6542,1094750.0,5655
-1525000.0,6509,1085750.0,5646
-1492000.0,6476,1076750.0,5637
-1460000.0,6444,1067750.0,5628
-1427000.0,6411,1059750.0,5620
-1394000.0,6378,1050750.0,5611
-1361000.0,6345,1042750.0,5603
-1328000.0,6312,1034750.0,5595
-1295000.0,6279,1026750.0,5587
-1262000.0,6246,1018750.0,5579
-1229000.0,6213,1011750.0,5572
-1196000.0,6180,1004750.0,5565
-1162000.0,6146,997750.0,5558
-1129000.0,6113,990750.0,5551
-1096000.0,6080,983750.0,5544
-1063000.0,6047,977750.0,5538
-1029000.0,6013,970750.0,5531
-996000.0,5980,964750.0,5525
-962000.0,5946,958750.0,5519
-929000.0,5913,953750.0,5514
-896000.0,5880,947750.0,5508
-862000.0,5846,942750.0,5503
-828000.0,5812,937750.0,5498
-795000.0,5779,932750.0,5493
-761000.0,5745,927750.0,5488
-728000.0,5712,923750.0,5484
-694000.0,5678,919750.0,5480
-660000.0,5644,915750.0,5476
-627000.0,5611,911750.0,5472
-593000.0,5577,907750.0,5468
-559000.0,5543,904750.0,5465
-525000.0,5509,900750.0,5461
-491000.0,5475,897750.0,5458
-458000.0,5442,894750.0,5455
-424000.0,5408,892750.0,5453
-390000.0,5374,889750.0,5450
-356000.0,5340,887750.0,5448
-322000.0,5306,885750.0,5446
-288000.0,5272,883750.0,5444
-254000.0,5238,882750.0,5443
-221000.0,5205,880750.0,5441
-187000.0,5171,879750.0,5440
-153000.0,5137,878750.0,5439
-119000.0,5103,877750.0,5438
-85000.0,5069,877750.0,5438
-51000.0,5035,876750.0,5437
-17000.0,5001,876750.0,5437
17000.0,4967,876750.0,5437
51000.0,4933,876750.0,5437
85000.0,4899,877750.0,5438
119000.0,4865,877750.0,5438
153000.0,4831,878750.0,5439
187000.0,4797,879750.0,5440
221000.0,4763,880750.0,5441
254000.0,4730,882750.0,5443
288000.0,4696,883750.0,5444
322000.0,4662,885750.0,5446
356000.0,4628,887750.0,5448
390000.0,4594,889750.0,5450
424000.0,4560,892750.0,5453
458000.0,4526,894750.0,5455
491000.0,4493,897750.0,5458
525000.0,4459,900750.0,5461
559000.0,4425,904750.0,5465
593000.0,4391,907750.0,5468
627000.0,4357,911750.0,5472
660000.0,4324,915750.0,5476
694000.0,4290,919750.0,5480
728000.0,4256,923750.0,5484
761000.0,4223,927750.0,5488
795000.0,4189,932750.0,5493
828000.0,4156,937750.0,5498
862000.0,4122,942750.0,5503
896000.0,4088,947750.0,5508
929000.0,4055,953750.0,5514
962000.0,4022,958750.0,5519
996000.0,3988,964750.0,5525
1029000.0,3955,970750.0,5531
1063000.0,3921,977750.0,5538
1096000.0,3888,983750.0,5544
1129000.0,3855,990750.0,5551
1162000.0,3822,997750.0,5558
1196000.0,3788,1004750.0,5565
1229000.0,3755,1011750.0,5572
1262000.0,3722,1018750.0,5579
1295000.0,3689,1026750.0,5587
1328000.0,3656,1034750.0,5595
1361000.0,3623,1042750.0,5603
1394000.0,3590,1050750.0,5611
1427000.0,3557,1059750.0,5620
1460000.0,3524,1067750.0,5628
1492000.0,3492,1076750.0,5637
1525000.0,3459,1085750.0,5646
1558000.0,3426,1094750.0,5655
1590000.0,3394,1104750.0,5665
1623000.0,3361,1113750.0,5674
1655000.0,3329,1123750.0,5684
1688000.0,3296,1133750.0,5694
1720000.0,3264,1144750.0,5705
1752000.0,3232,1154750.0,5715
1785000.0,3199,1165750.0,5726
1817000.0,3167,1175750.0,5736
1849000.0,3135,1186750.0,5747
1881000.0,3103,1197750.0,5758
1913000.0,3071,1209750.0,5770
1945000.0,3039,1220750.0,5781
1977000.0,3007,1232750.0,5793
2008000.0,2976,1244750.0,5805
2040000.0,2944,1256750.0,5817
2072000.0,2912,1269750.0,5830
2103000.0,2881,1281750.0,5842
2135000.0,2849,1294750.0,5855
2166000.0,2818,1307750.0,5868
2197000.0,2787,1320750.0,5881
2229000.0,2755,1333750.0,5894
2260000.0,2724,1346750.0,5907
2291000.0,2693,1360750.0,5921
2322000.0,2662,1374750.0,5935
2353000.0,2631,1388750.0,5949
2384000.0,2600,1402750.0,5963
2414000.0,2570,1417750.0,5978
2445000.0,2539,1431750.0,5992
2476000.0,2508,1446750.0,6007
2506000.0,2478,1461750.0,6022
2536000.0,2448,1476750.0,6037
2567000.0,2417,1491750.0,6052
2597000.0,2387,1507750.0,6068
2627000.0,2357,1522750.0,6083
2657000.0,2327,1538750.0,6099
2687000.0,2297,1554750.0,6115
2717000.0,2267,1570750.0,6131
2747000.0,2237,1587750.0,6148
2776000.0,2208,1603750.0,6164
2806000.0,2178,1620750.0,6181
2835000.0,2149,1637750.0,6198
2864000.0,2120,1654750.0,6215
2894000.0,2090,1671750.0,6232
2923000.0,2061,1689750.0,6250
2952000.0,2032,1706750.0,6267
2981000.0,2003,1724750.0,6285
3010000.0,1974,1742750.0,6303
3038000.0,1946,1760750.0,6321
3067000.0,1917,1778750.0,6339
3095000.0,1889,1797750.0,6358
3124000.0,1860,1816750.0,6377
3152000.0,1832,1834750.0,6395
3180000.0,1804,1853750.0,6414
3208000.0,1776,1872750.0,6433
3236000.0,1748,1892750.0,6453
3264000.0,1720,1911750.0,6472
3291000.0,1693,1931750.0,6492
3319000.0,1665,1951750.0,6512
3346000.0,1638,1971750.0,6532
3374000.0,1610,1991750.0,6552
3401000.0,1583,2011750.0,6572
3428000.0,1556,2032750.0,6593
3455000.0,1529,2052750.0,6613
3482000.0,1502,2073750.0,6634
3508000.0,1476,2094750.0,6655
3535000.0,1449,2115750.0,6676
3561000.0,1423,2136750.0,6697
3588000.0,1396,2158750.0,6719
3614000.0,1370,2179750.0,6740
3640000.0,1344,2201750.0,6762
3666000.0,1318,2223750.0,6784
3692000.0,1292,2245750.0,6806
3717000.0,1267,2267750.0,6828
3743000.0,1241,2290750.0,6851
3768000.0,1216,2312750.0,6873
3794000.0,1190,2335750.0,6896
3819000.0,1165,2358750.0,6919
3844000.0,1140,2381750.0,6942
3868000.0,1116,2404750.0,6965
3893000.0,1091,2427750.0,6988
3918000.0,1066,2450750.0,7011
3942000.0,1042,2474750.0,7035
3966000.0,1018,2498750.0,7059
3991000.0,993,2521750.0,7082
4015000.0,969,2545750.0,7106
4038000.0,946,2570750.0,7131
4062000.0,922,2594750.0,7155
4086000.0,898,2618750.0,7179
4109000.0,875,2643750.0,7204
4132000.0,852,2668750.0,7229
4156000.0,828,2692750.0,7253
4179000.0,805,2717750.0,7278
4201000.0,783,2743750.0,7304
4224000.0,760,2768750.0,7329
4247000.0,737,2793750.0,7354
4269000.0,715,2819750.0,7380
4291000.0,693,2844750.0,7405
4313000.0,671,2870750.0,7431
4335000.0,649,2896750.0,7457
4357000.0,627,2922750.0,7483
4378000.0,606,2948750.0,7509
4400000.0,584,2975750.0,7536
4421000.0,563,3001750.0,7562
4442000.0,542,3028750.0,7589
4463000.0,521,3054750.0,7615
4484000.0,500,3081750.0,7642
4505000.0,479,3108750.0,7669
4525000.0,459,3135750.0,7696
4545000.0,439,3162750.0,7723
4566000.0,418,3190750.0,7751
4586000.0,398,3217750.0,7778
4605000.0,379,3245750.0,7806
-3066000.0,8050,1842750.0,6403
-3038000.0,8022,1823750.0,6384
-3009000.0,7993,1805750.0,6366
-2981000.0,7965,1787750.0,6348
-2953000.0,7937,1770750.0,6331
-2924000.0,7908,1752750.0,6313
-2895000.0,7879,1735750.0,6296
-2866000.0,7850,1717750.0,6278
-2837000.0,7821,1700750.0,6261
-2808000.0,7792,1683750.0,6244
-2779000.0,7763,1666750.0,6227
-2750000.0,7734,1650750.0,6211
-2721000.0,7705,1634750.0,6195
-2691000.0,7675,1617750.0,6178
-2662000.0,7646,1601750.0,6162
-2632000.0,7616,1585750.0,6146
-2602000.0,7586,1570750.0,6131
-2572000.0,7556,1554750.0,6115
-2542000.0,7526,1539750.0,6100
-2512000.0,7496,1524750.0,6085
-2482000.0,7466,1509750.0,6070
-2452000.0,7436,1494750.0,6055
-2422000.0,7406,1479750.0,6040
-2392000.0,7376,1465750.0,6026
-2361000.0,7345,1451750.0,6012
-2331000.0,7315,1437750.0,5998
-2300000.0,7284,1423750.0,5984
-2269000.0,7253,1409750.0,5970
-2238000.0,7222,1396750.0,5957
-2208000.0,7192,1382750.0,5943
-2177000.0,7161,1369750.0,5930
-2146000.0,7130,1356750.0,5917
-2115000.0,7099,1343750.0,5904
-2083000.0,7067,1331750.0,5892
-2052000.0,7036,1318750.0,5879
-2021000.0,7005,1306750.0,5867
-1989000.0,6973,1294750.0,5855
-1958000.0,6942,1282750.0,5843
-1926000.0,6910,1271750.0,5832
-1895000.0,6879,1259750.0,5820
-1863000.0,6847,1248750.0,5809
-1831000.0,6815,1237750.0,5798
-1800000.0,6784,1226750.0,5787
-1768000.0,6752,1215750.0,5776
-1736000.0,6720,1205750.0,5766
-1704000.0,6688,1195750.0,5756
-1672000.0,6656,1184750.0,5745
-1640000.0,6624,1174750.0,5735
-1607000.0,6591,1165750.0,5726
-1575000.0,6559,1155750.0,5716
-1543000.0,6527,1146750.0,5707
-1511000.0,6495,1137750.0,5698
-1478000.0,6462,1128750.0,5689
-1446000.0,6430,1119750.0,5680
-1413000.0,6397,1110750.0,5671
-1381000.0,6365,1102750.0,5663
-1348000.0,6332,1094750.0,5655
-1315000.0,6299,1086750.0,5647
-1283000.0,6267,1078750.0,5639
-1250000.0,6234,1070750.0,5631
-1217000.0,6201,1063750.0,5624
-1184000.0,6168,1056750.0,5617
-1151000.0,6135,1049750.0,5610
-1119000.0,6103,1042750.0,5603
-1086000.0,6070,1035750.0,5596
-1053000.0,6037,1029750.0,5590
-1020000.0,6004,1023750.0,5584
-986000.0,5970,1017750.0,5578
-953000.0,5937,1011750.0,5572
-920000.0,5904,1005750.0,5566
-887000.0,5871,1000750.0,5561
-854000.0,5838,995750.0,5556
-821000.0,5805,990750.0,5551
-787000.0,5771,985750.0,5546
-754000.0,5738,980750.0,5541
-721000.0,5705,976750.0,5537
-687000.0,5671,972750.0,5533
-654000.0,5638,968750.0,5529
-621000.0,5605,964750.0,5525
-587000.0,5571,960750.0,5521
-554000.0,5538,957750.0,5518
-520000.0,5504,954750.0,5515
-487000.0,5471,951750.0,5512
-453000.0,5437,948750.0,5509
-420000.0,5404,945750.0,5506
-386000.0,5370,943750.0,5504
-353000.0,5337,941750.0,5502
-319000.0,5303,939750.0,5500
-286000.0,5270,937750.0,5498
-252000.0,5236,935750.0,5496
-218000.0,5202,934750.0,5495
-185000.0,5169,932750.0,5493
-151000.0,5135,931750.0,5492
-118000.0,5102,931750.0,5492
-84000.0,5068,930750.0,5491
-50000.0,5034,930750.0,5491
-17000.0,5001,929750.0,5490
17000.0,4967,929750.0,5490
50000.0,4934,930750.0,5491
84000.0,4900,930750.0,5491
118000.0,4866,931750.0,5492
151000.0,4833,931750.0,5492
185000.0,4799,932750.0,5493
218000.0,4766,934750.0,5495
252000.0,4732,935750.0,5496
286000.0,4698,937750.0,5498
319000.0,4665,939750.0,5500
353000.0,4631,941750.0,5502
386000.0,4598,943750.0,5504
420000.0,4564,945750.0,5506
453000.0,4531,948750.0,5509
487000.0,4497,951750.0,5512
520000.0,4464,954750.0,5515
554000.0,4430,957750.0,5518
587000.0,4397,960750.0,5521
621000.0,4363,964750.0,5525
654000.0,4330,968750.0,5529
687000.0,4297,972750.0,5533
721000.0,4263,976750.0,5537
754000.0,4230,980750.0,5541
787000.0,4197,985750.0,5546
821000.0,4163,990750.0,5551
854000.0,4130,995750.0,5556
887000.0,4097,1000750.0,5561
920000.0,4064,1005750.0,5566
953000.0,4031,1011750.0,5572
986000.0,3998,1017750.0,5578
1020000.0,3964,1023750.0,5584
1053000.0,3931,1029750.0,5590
1086000.0,3898,1035750.0,5596
1119000.0,3865,1042750.0,5603
1151000.0,3833,1049750.0,5610
1184000.0,3800,1056750.0,5617
1217000.0,3767,1063750.0,5624
1250000.0,3734,1070750.0,5631
1283000.0,3701,1078750.0,5639
1315000.0,3669,1086750.0,5647
1348000.0,3636,1094750.0,5655
1381000.0,3603,1102750.0,5663
1413000.0,3571,1110750.0,5671
1446000.0,3538,1119750.0,5680
1478000.0,3506,1128750.0,5689
1511000.0,3473,1137750.0,5698
1543000.0,3441,1146750.0,5707
1575000.0,3409,1155750.0,5716
1607000.0,3377,1165750.0,5726
1640000.0,3344,1174750.0,5735
1672000.0,3312,1184750.0,5745
1704000.0,3280,1195750.0,5756
1736000.0,3248,1205750.0,5766
1768000.0,3216,1215750.0,5776
1800000.0,3184,1226750.0,5787
1831000.0,3153,1237750.0,5798
1863000.0,3121,1248750.0,5809
1895000.0,3089,1259750.0,5820
1926000.0,3058,1271750.0,5832
1958000.0,3026,1282750.0,5843
1989000.0,2995,1294750.0,5855
2021000.0,2963,1306750.0,5867
2052000.0,2932,1318750.0,5879
2083000.0,2901,1331750.0,5892
2115000.0,2869,1343750.0,5904
2146000.0,2838,1356750.0,5917
2177000.0,2807,1369750.0,5930
2208000.0,2776,1382750.0,5943
2238000.0,2746,1396750.0,5957
2269000.0,2715,1409750.0,5970
2300000.0,2684,1423750.0,5984
2331000.0,2653,1437750.0,5998
2361000.0,2623,1451750.0,6012
2392000.0,2592,1465750.0,6026
2422000.0,2562,1479750.0,6040
2452000.0,2532,1494750.0,6055
2482000.0,2502,1509750.0,6070
2512000.0,2472,1524750.0,6085
2542000.0,2442,1539750.0,6100
2572000.0,2412,1554750.0,6115
2602000.0,2382,1570750.0,6131
2632000.0,2352,1585750.0,6146
2662000.0,2322,1601750.0,6162
2691000.0,2293,1617750.0,6178
2721000.0,2263,1634750.0,6195
2750000.0,2234,1650750.0,6211
2779000.0,2205,1666750.0,6227
2808000.0,2176,1683750.0,6244
2837000.0,2147,1700750.0,6261
2866000.0,2118,1717750.0,6278
2895000.0,2089,1735750.0,6296
2924000.0,2060,1752750.0,6313
2953000.0,2031,1770750.0,6331
2981000.0,2003,1787750.0,6348
3009000.0,1975,1805750.0,6366
3038000.0,1946,1823750.0,6384
3066000.0,1918,1842750.0,6403
3094000.0,1890,1860750.0,6421
3122000.0,1862,1879750.0,6440
3150000.0,1834,1898750.0,6459
3178000.0,1806,1917750.0,6478
3205000.0,1779,1936750.0,6497
3233000.0,1751,1955750.0,6516
3260000.0,1724,1974750.0,6535
3288000.0,1696,1994750.0,6555
3315000.0,1669,2014750.0,6575
3342000.0,1642,2034750.0,6595
3369000.0,1615,2054750.0,6615
3396000.0,1588,2074750.0,6635
3422000.0,1562,2095750.0,6656
3449000.0,1535,2115750.0,6676
3475000.0,1509,2136750.0,6697
3502000.0,1482,2157750.0,6718
3528000.0,1456,2178750.0,6739
3554000.0,1430,2199750.0,6760
3580000.0,1404,2221750.0,6782
3606000.0,1378,2242750.0,6803
3631000.0,1353,2264750.0,6825
3657000.0,1327,2286750.0,6847
3682000.0,1302,2308750.0,6869
3707000.0,1277,2330750.0,6891
3733000.0,1251,2352750.0,6913
3758000.0,1226,2375750.0,6936
3783000.0,1201,2397750.0,6958
3807000.0,1177,2420750.0,6981
3832000.0,1152,2443750.0,7004
3856000.0,1128,2466750.0,7027
3881000.0,1103,2489750.0,7050
3905000.0,1079,2512750.0,7073
3929000.0,1055,2536750.0,7097
3953000.0,1031,2559750.0,7120
3977000.0,1007,2583750.0,7144
4000000.0,984,2607750.0,7168
4024000.0,960,2631750.0,7192
4047000.0,937,2655750.0,7216
4070000.0,914,2680750.0,7241
4093000.0,891,2704750.0,7265
4116000.0,868,2729750.0,7290
4139000.0,845,2754750.0,7315
4162000.0,822,2778750.0,7339
4184000.0,800,2803750.0,7364
4206000.0,778,2829750.0,7390
4229000.0,755,2854750.0,7415
4251000.0,733,2879750.0,7440
4272000.0,712,2905750.0,7466
4294000.0,690,2930750.0,7491
4316000.0,668,2956750.0,7517
4337000.0,647,2982750.0,7543
4358000.0,626,3008750.0,7569
4379000.0,605,3034750.0,7595
4400000.0,584,3061750.0,7622
4421000.0,563,3087750.0,7648
4442000.0,542,3114750.0,7675
4462000.0,522,3140750.0,7701
4482000.0,502,3167750.0,7728
4502000.0,482,3194750.0,7755
4522000.0,462,3221750.0,7782
4542000.0,442,3248750.0,7809
-3064000.0,8048,1905750.0,6466
-3037000.0,8021,1887750.0,6448
-3009000.0,7993,1868750.0,6429
-2981000.0,7965,1851750.0,6412
-2953000.0,7937,1833750.0,6394
-2924000.0,7908,1815750.0,6376
-2896000.0,7880,1798750.0,6359
-2867000.0,7851,1780750.0,6341
-2839000.0,7823,1763750.0,6324
-2810000.0,7794,1746750.0,6307
-2781000.0,7765,1730750.0,6291
-2753000.0,7737,1713750.0,6274
-2724000.0,7708,1697750.0,6258
-2695000.0,7679,1680750.0,6241
-2665000.0,7649,1664750.0,6225
-2636000.0,7620,1648750.0,6209
-2607000.0,7591,1633750.0,6194
-2577000.0,7561,1617750.0,6178
-2548000.0,7532,1602750.0,6163
-2518000.0,7502,1587750.0,6148
-2488000.0,7472,1572750.0,6133
-2459000.0,7443,1557750.0,6118
