x_coordinate ,x_index,y_coordinate ,y_index
1627750.0,6188,-2266000.0,7250
1680750.0,6241,-2256000.0,7240
1732750.0,6293,-2246000.0,7230
1785750.0,6346,-2236000.0,7220
1838750.0,6399,-2225000.0,7209
1890750.0,6451,-2213000.0,7197
1943750.0,6504,-2202000.0,7186
1995750.0,6556,-2190000.0,7174
2047750.0,6608,-2178000.0,7162
2099750.0,6660,-2166000.0,7150
2152750.0,6713,-2153000.0,7137
2204750.0,6765,-2140000.0,7124
2256750.0,6817,-2126000.0,7110
2308750.0,6869,-2113000.0,7097
2359750.0,6920,-2099000.0,7083
2411750.0,6972,-2084000.0,7068
2463750.0,7024,-2070000.0,7054
2514750.0,7075,-2055000.0,7039
2566750.0,7127,-2040000.0,7024
2617750.0,7178,-2024000.0,7008
2668750.0,7229,-2008000.0,6992
2720750.0,7281,-1992000.0,6976
2771750.0,7332,-1976000.0,6960
2822750.0,7383,-1959000.0,6943
2872750.0,7433,-1942000.0,6926
2923750.0,7484,-1925000.0,6909
2974750.0,7535,-1907000.0,6891
3025750.0,7586,-1889000.0,6873
3075750.0,7636,-1871000.0,6855
3125750.0,7686,-1852000.0,6836
3176750.0,7737,-1833000.0,6817
3226750.0,7787,-1814000.0,6798
-4547250.0,13,-1109000.0,6093
-4501250.0,59,-1136000.0,6120
-4455250.0,105,-1163000.0,6147
-4409250.0,151,-1189000.0,6173
-4362250.0,198,-1216000.0,6200
-4316250.0,244,-1242000.0,6226
-4269250.0,291,-1267000.0,6251
-4222250.0,338,-1293000.0,6277
-4175250.0,385,-1318000.0,6302
-4128250.0,432,-1343000.0,6327
-4081250.0,479,-1367000.0,6351
-4033250.0,527,-1392000.0,6376
-3986250.0,574,-1416000.0,6400
-3938250.0,622,-1440000.0,6424
-3890250.0,670,-1463000.0,6447
-3842250.0,718,-1486000.0,6470
-3794250.0,766,-1509000.0,6493
-3746250.0,814,-1532000.0,6516
-3697250.0,863,-1554000.0,6538
-3649250.0,911,-1576000.0,6560
-3600250.0,960,-1598000.0,6582
-3551250.0,1009,-1619000.0,6603
-3502250.0,1058,-1640000.0,6624
-3453250.0,1107,-1661000.0,6645
-3404250.0,1156,-1682000.0,6666
-3354250.0,1206,-1702000.0,6686
-3305250.0,1255,-1722000.0,6706
-3255250.0,1305,-1742000.0,6726
-3206250.0,1354,-1761000.0,6745
-3156250.0,1404,-1780000.0,6764
-3106250.0,1454,-1799000.0,6783
-3056250.0,1504,-1817000.0,6801
-3006250.0,1554,-1835000.0,6819
-2956250.0,1604,-1853000.0,6837
-2905250.0,1655,-1871000.0,6855
-2855250.0,1705,-1888000.0,6872
-2804250.0,1756,-1905000.0,6889
-2754250.0,1806,-1922000.0,6906
-2703250.0,1857,-1938000.0,6922
-2652250.0,1908,-1954000.0,6938
-2601250.0,1959,-1970000.0,6954
-2550250.0,2010,-1985000.0,6969
-2499250.0,2061,-2000000.0,6984
-2448250.0,2112,-2015000.0,6999
-2396250.0,2164,-2030000.0,7014
-2345250.0,2215,-2044000.0,7028
-2293250.0,2267,-2058000.0,7042
-2242250.0,2318,-2072000.0,7056
-2190250.0,2370,-2085000.0,7069
-2138250.0,2422,-2098000.0,7082
-2087250.0,2473,-2110000.0,7094
-2035250.0,2525,-2123000.0,7107
-1983250.0,2577,-2135000.0,7119
-1931250.0,2629,-2147000.0,7131
-1879250.0,2681,-2158000.0,7142
-1827250.0,2733,-2169000.0,7153
-1774250.0,2786,-2180000.0,7164
-1722250.0,2838,-2190000.0,7174
-1670250.0,2890,-2201000.0,7185
-1617250.0,2943,-2210000.0,7194
-1565250.0,2995,-2220000.0,7204
-1512250.0,3048,-2229000.0,7213
-1460250.0,3100,-2238000.0,7222
-1407250.0,3153,-2247000.0,7231
-1354250.0,3206,-2255000.0,7239
-1302250.0,3258,-2263000.0,7247
-1249250.0,3311,-2271000.0,7255
-1196250.0,3364,-2278000.0,7262
-1143250.0,3417,-2285000.0,7269
-1090250.0,3470,-2292000.0,7276
-1037250.0,3523,-2298000.0,7282
-984250.0,3576,-2304000.0,7288
-931250.0,3629,-2310000.0,7294
-878250.0,3682,-2315000.0,7299
-825250.0,3735,-2320000.0,7304
-772250.0,3788,-2325000.0,7309
-719250.0,3841,-2330000.0,7314
-666250.0,3894,-2334000.0,7318
-613250.0,3947,-2338000.0,7322
-559250.0,4001,-2341000.0,7325
-506250.0,4054,-2344000.0,7328
-453250.0,4107,-2347000.0,7331
-400250.0,4160,-2350000.0,7334
-346250.0,4214,-2352000.0,7336
-293250.0,4267,-2354000.0,7338
-240250.0,4320,-2355000.0,7339
-186250.0,4374,-2357000.0,7341
-133250.0,4427,-2358000.0,7342
-80250.0,4480,-2358000.0,7342
-26250.0,4534,-2359000.0,7343
26750.0,4587,-2359000.0,7343
79750.0,4640,-2358000.0,7342
133750.0,4694,-2358000.0,7342
186750.0,4747,-2357000.0,7341
239750.0,4800,-2355000.0,7339
293750.0,4854,-2354000.0,7338
346750.0,4907,-2352000.0,7336
399750.0,4960,-2350000.0,7334
452750.0,5013,-2347000.0,7331
506750.0,5067,-2344000.0,7328
559750.0,5120,-2341000.0,7325
612750.0,5173,-2338000.0,7322
665750.0,5226,-2334000.0,7318
718750.0,5279,-2330000.0,7314
772750.0,5333,-2325000.0,7309
825750.0,5386,-2320000.0,7304
878750.0,5439,-2315000.0,7299
931750.0,5492,-2310000.0,7294
984750.0,5545,-2304000.0,7288
1037750.0,5598,-2298000.0,7282
1090750.0,5651,-2292000.0,7276
1143750.0,5704,-2285000.0,7269
1196750.0,5757,-2278000.0,7262
1248750.0,5809,-2271000.0,7255
1301750.0,5862,-2263000.0,7247
1354750.0,5915,-2255000.0,7239
1407750.0,5968,-2247000.0,7231
1459750.0,6020,-2238000.0,7222
1512750.0,6073,-2229000.0,7213
1564750.0,6125,-2220000.0,7204
1617750.0,6178,-2210000.0,7194
1669750.0,6230,-2201000.0,7185
1722750.0,6283,-2190000.0,7174
1774750.0,6335,-2180000.0,7164
1826750.0,6387,-2169000.0,7153
1878750.0,6439,-2158000.0,7142
1930750.0,6491,-2147000.0,7131
1982750.0,6543,-2135000.0,7119
2034750.0,6595,-2123000.0,7107
2086750.0,6647,-2110000.0,7094
2138750.0,6699,-2098000.0,7082
2190750.0,6751,-2085000.0,7069
2241750.0,6802,-2072000.0,7056
2293750.0,6854,-2058000.0,7042
2344750.0,6905,-2044000.0,7028
2396750.0,6957,-2030000.0,7014
2447750.0,7008,-2015000.0,6999
2498750.0,7059,-2000000.0,6984
2549750.0,7110,-1985000.0,6969
2600750.0,7161,-1970000.0,6954
2651750.0,7212,-1954000.0,6938
2702750.0,7263,-1938000.0,6922
2753750.0,7314,-1922000.0,6906
2804750.0,7365,-1905000.0,6889
2854750.0,7415,-1888000.0,6872
2905750.0,7466,-1871000.0,6855
2955750.0,7516,-1853000.0,6837
3005750.0,7566,-1835000.0,6819
3055750.0,7616,-1817000.0,6801
3105750.0,7666,-1799000.0,6783
3155750.0,7716,-1780000.0,6764
3205750.0,7766,-1761000.0,6745
-4518250.0,42,-1060000.0,6044
-4472250.0,88,-1087000.0,6071
-4427250.0,133,-1114000.0,6098
-4381250.0,179,-1140000.0,6124
-4335250.0,225,-1166000.0,6150
-4288250.0,272,-1192000.0,6176
-4242250.0,318,-1218000.0,6202
-4195250.0,365,-1243000.0,6227
-4149250.0,411,-1268000.0,6252
-4102250.0,458,-1293000.0,6277
-4055250.0,505,-1317000.0,6301
-4008250.0,552,-1341000.0,6325
-3960250.0,600,-1365000.0,6349
-3913250.0,647,-1389000.0,6373
-3865250.0,695,-1412000.0,6396
-3818250.0,742,-1435000.0,6419
-3770250.0,790,-1458000.0,6442
-3722250.0,838,-1480000.0,6464
-3674250.0,886,-1503000.0,6487
-3625250.0,935,-1524000.0,6508
-3577250.0,983,-1546000.0,6530
-3528250.0,1032,-1567000.0,6551
-3480250.0,1080,-1588000.0,6572
-3431250.0,1129,-1609000.0,6593
-3382250.0,1178,-1629000.0,6613
-3333250.0,1227,-1650000.0,6634
-3284250.0,1276,-1669000.0,6653
-3235250.0,1325,-1689000.0,6673
-3185250.0,1375,-1708000.0,6692
-3136250.0,1424,-1727000.0,6711
-3086250.0,1474,-1746000.0,6730
-3037250.0,1523,-1764000.0,6748
-2987250.0,1573,-1782000.0,6766
-2937250.0,1623,-1800000.0,6784
-2887250.0,1673,-1817000.0,6801
-2837250.0,1723,-1835000.0,6819
-2786250.0,1774,-1851000.0,6835
-2736250.0,1824,-1868000.0,6852
-2686250.0,1874,-1884000.0,6868
-2635250.0,1925,-1900000.0,6884
-2584250.0,1976,-1916000.0,6900
-2534250.0,2026,-1931000.0,6915
-2483250.0,2077,-1946000.0,6930
-2432250.0,2128,-1961000.0,6945
-2381250.0,2179,-1975000.0,6959
-2330250.0,2230,-1989000.0,6973
-2279250.0,2281,-2003000.0,6987
-2228250.0,2332,-2017000.0,7001
-2176250.0,2384,-2030000.0,7014
-2125250.0,2435,-2043000.0,7027
-2073250.0,2487,-2055000.0,7039
-2022250.0,2538,-2068000.0,7052
-1970250.0,2590,-2080000.0,7064
-1918250.0,2642,-2091000.0,7075
-1867250.0,2693,-2103000.0,7087
-1815250.0,2745,-2114000.0,7098
-1763250.0,2797,-2124000.0,7108
-1711250.0,2849,-2135000.0,7119
-1659250.0,2901,-2145000.0,7129
-1607250.0,2953,-2155000.0,7139
-1555250.0,3005,-2164000.0,7148
-1503250.0,3057,-2173000.0,7157
-1450250.0,3110,-2182000.0,7166
-1398250.0,3162,-2191000.0,7175
-1346250.0,3214,-2199000.0,7183
-1293250.0,3267,-2207000.0,7191
-1241250.0,3319,-2214000.0,7198
-1188250.0,3372,-2222000.0,7206
-1136250.0,3424,-2229000.0,7213
-1083250.0,3477,-2235000.0,7219
-1031250.0,3529,-2242000.0,7226
-978250.0,3582,-2248000.0,7232
-925250.0,3635,-2253000.0,7237
-873250.0,3687,-2259000.0,7243
-820250.0,3740,-2264000.0,7248
-767250.0,3793,-2269000.0,7253
-714250.0,3846,-2273000.0,7257
-662250.0,3898,-2277000.0,7261
-609250.0,3951,-2281000.0,7265
-556250.0,4004,-2285000.0,7269
-503250.0,4057,-2288000.0,7272
-450250.0,4110,-2291000.0,7275
-397250.0,4163,-2293000.0,7277
-344250.0,4216,-2295000.0,7279
-291250.0,4269,-2297000.0,7281
-238250.0,4322,-2299000.0,7283
-185250.0,4375,-2300000.0,7284
-132250.0,4428,-2301000.0,7285
-79250.0,4481,-2302000.0,7286
-26250.0,4534,-2302000.0,7286
26750.0,4587,-2302000.0,7286
79750.0,4640,-2302000.0,7286
132750.0,4693,-2301000.0,7285
185750.0,4746,-2300000.0,7284
238750.0,4799,-2299000.0,7283
291750.0,4852,-2297000.0,7281
344750.0,4905,-2295000.0,7279
397750.0,4958,-2293000.0,7277
449750.0,5010,-2291000.0,7275
502750.0,5063,-2288000.0,7272
555750.0,5116,-2285000.0,7269
608750.0,5169,-2281000.0,7265
661750.0,5222,-2277000.0,7261
714750.0,5275,-2273000.0,7257
767750.0,5328,-2269000.0,7253
819750.0,5380,-2264000.0,7248
872750.0,5433,-2259000.0,7243
925750.0,5486,-2253000.0,7237
978750.0,5539,-2248000.0,7232
1030750.0,5591,-2242000.0,7226
1083750.0,5644,-2235000.0,7219
1135750.0,5696,-2229000.0,7213
1188750.0,5749,-2222000.0,7206
1240750.0,5801,-2214000.0,7198
1293750.0,5854,-2207000.0,7191
1345750.0,5906,-2199000.0,7183
1398750.0,5959,-2191000.0,7175
1450750.0,6011,-2182000.0,7166
1502750.0,6063,-2173000.0,7157
1554750.0,6115,-2164000.0,7148
1606750.0,6167,-2155000.0,7139
1659750.0,6220,-2145000.0,7129
1711750.0,6272,-2135000.0,7119
1763750.0,6324,-2124000.0,7108
1814750.0,6375,-2114000.0,7098
1866750.0,6427,-2103000.0,7087
1918750.0,6479,-2091000.0,7075
1970750.0,6531,-2080000.0,7064
2021750.0,6582,-2068000.0,7052
2073750.0,6634,-2055000.0,7039
2124750.0,6685,-2043000.0,7027
2176750.0,6737,-2030000.0,7014
2227750.0,6788,-2017000.0,7001
2278750.0,6839,-2003000.0,6987
2329750.0,6890,-1989000.0,6973
2381750.0,6942,-1975000.0,6959
2431750.0,6992,-1961000.0,6945
2482750.0,7043,-1946000.0,6930
2533750.0,7094,-1931000.0,6915
2584750.0,7145,-1916000.0,6900
2635750.0,7196,-1900000.0,6884
2685750.0,7246,-1884000.0,6868
2736750.0,7297,-1868000.0,6852
2786750.0,7347,-1851000.0,6835
2836750.0,7397,-1835000.0,6819
2886750.0,7447,-1817000.0,6801
2936750.0,7497,-1800000.0,6784
2986750.0,7547,-1782000.0,6766
3036750.0,7597,-1764000.0,6748
3086750.0,7647,-1746000.0,6730
3135750.0,7696,-1727000.0,6711
3185750.0,7746,-1708000.0,6692
3234750.0,7795,-1689000.0,6673
-4534250.0,26,-985000.0,5969
-4489250.0,71,-1012000.0,5996
-4444250.0,116,-1038000.0,6022
-4398250.0,162,-1065000.0,6049
-4353250.0,207,-1091000.0,6075
-4307250.0,253,-1117000.0,6101
-4261250.0,299,-1143000.0,6127
-4215250.0,345,-1168000.0,6152
-4169250.0,391,-1193000.0,6177
-4122250.0,438,-1218000.0,6202
-4076250.0,484,-1243000.0,6227
-4029250.0,531,-1267000.0,6251
-3982250.0,578,-1291000.0,6275
-3935250.0,625,-1315000.0,6299
-3888250.0,672,-1338000.0,6322
-3841250.0,719,-1361000.0,6345
-3793250.0,767,-1384000.0,6368
-3746250.0,814,-1407000.0,6391
-3698250.0,862,-1429000.0,6413
-3650250.0,910,-1451000.0,6435
-3602250.0,958,-1473000.0,6457
-3554250.0,1006,-1494000.0,6478
-3506250.0,1054,-1516000.0,6500
-3458250.0,1102,-1536000.0,6520
-3409250.0,1151,-1557000.0,6541
-3360250.0,1200,-1577000.0,6561
-3312250.0,1248,-1597000.0,6581
-3263250.0,1297,-1617000.0,6601
-3214250.0,1346,-1636000.0,6620
-3165250.0,1395,-1655000.0,6639
-3116250.0,1444,-1674000.0,6658
-3067250.0,1493,-1693000.0,6677
-3017250.0,1543,-1711000.0,6695
-2968250.0,1592,-1729000.0,6713
-2918250.0,1642,-1747000.0,6731
-2868250.0,1692,-1764000.0,6748
-2818250.0,1742,-1781000.0,6765
-2769250.0,1791,-1798000.0,6782
-2719250.0,1841,-1814000.0,6798
-2668250.0,1892,-1830000.0,6814
-2618250.0,1942,-1846000.0,6830
-2568250.0,1992,-1862000.0,6846
-2518250.0,2042,-1877000.0,6861
-2467250.0,2093,-1892000.0,6876
-2416250.0,2144,-1907000.0,6891
-2366250.0,2194,-1921000.0,6905
-2315250.0,2245,-1935000.0,6919
-2264250.0,2296,-1949000.0,6933
-2213250.0,2347,-1962000.0,6946
-2162250.0,2398,-1975000.0,6959
-2111250.0,2449,-1988000.0,6972
-2060250.0,2500,-2001000.0,6985
-2009250.0,2551,-2013000.0,6997
-1958250.0,2602,-2025000.0,7009
-1906250.0,2654,-2036000.0,7020
-1855250.0,2705,-2047000.0,7031
-1803250.0,2757,-2058000.0,7042
-1752250.0,2808,-2069000.0,7053
-1700250.0,2860,-2079000.0,7063
-1648250.0,2912,-2089000.0,7073
-1597250.0,2963,-2099000.0,7083
-1545250.0,3015,-2109000.0,7093
-1493250.0,3067,-2118000.0,7102
-1441250.0,3119,-2127000.0,7111
-1389250.0,3171,-2135000.0,7119
-1337250.0,3223,-2143000.0,7127
-1285250.0,3275,-2151000.0,7135
-1233250.0,3327,-2159000.0,7143
-1181250.0,3379,-2166000.0,7150
-1129250.0,3431,-2173000.0,7157
-1076250.0,3484,-2179000.0,7163
-1024250.0,3536,-2186000.0,7170
-972250.0,3588,-2192000.0,7176
-919250.0,3641,-2197000.0,7181
-867250.0,3693,-2203000.0,7187
-815250.0,3745,-2208000.0,7192
-762250.0,3798,-2212000.0,7196
-710250.0,3850,-2217000.0,7201
-657250.0,3903,-2221000.0,7205
-605250.0,3955,-2225000.0,7209
-552250.0,4008,-2228000.0,7212
-500250.0,4060,-2231000.0,7215
-447250.0,4113,-2234000.0,7218
-395250.0,4165,-2237000.0,7221
-342250.0,4218,-2239000.0,7223
-289250.0,4271,-2241000.0,7225
-237250.0,4323,-2242000.0,7226
-184250.0,4376,-2244000.0,7228
-131250.0,4429,-2245000.0,7229
-79250.0,4481,-2245000.0,7229
-26250.0,4534,-2246000.0,7230
26750.0,4587,-2246000.0,7230
78750.0,4639,-2245000.0,7229
131750.0,4692,-2245000.0,7229
184750.0,4745,-2244000.0,7228
236750.0,4797,-2242000.0,7226
289750.0,4850,-2241000.0,7225
341750.0,4902,-2239000.0,7223
394750.0,4955,-2237000.0,7221
447750.0,5008,-2234000.0,7218
499750.0,5060,-2231000.0,7215
552750.0,5113,-2228000.0,7212
604750.0,5165,-2225000.0,7209
657750.0,5218,-2221000.0,7205
709750.0,5270,-2217000.0,7201
762750.0,5323,-2212000.0,7196
814750.0,5375,-2208000.0,7192
867750.0,5428,-2203000.0,7187
919750.0,5480,-2197000.0,7181
971750.0,5532,-2192000.0,7176
1024750.0,5585,-2186000.0,7170
1076750.0,5637,-2179000.0,7163
1128750.0,5689,-2173000.0,7157
1180750.0,5741,-2166000.0,7150
1232750.0,5793,-2159000.0,7143
1285750.0,5846,-2151000.0,7135
1337750.0,5898,-2143000.0,7127
1389750.0,5950,-2135000.0,7119
1441750.0,6002,-2127000.0,7111
1493750.0,6054,-2118000.0,7102
1544750.0,6105,-2109000.0,7093
1596750.0,6157,-2099000.0,7083
1648750.0,6209,-2089000.0,7073
1700750.0,6261,-2079000.0,7063
1751750.0,6312,-2069000.0,7053
1803750.0,6364,-2058000.0,7042
1854750.0,6415,-2047000.0,7031
1906750.0,6467,-2036000.0,7020
1957750.0,6518,-2025000.0,7009
2008750.0,6569,-2013000.0,6997
2060750.0,6621,-2001000.0,6985
2111750.0,6672,-1988000.0,6972
2162750.0,6723,-1975000.0,6959
2213750.0,6774,-1962000.0,6946
2264750.0,6825,-1949000.0,6933
2315750.0,6876,-1935000.0,6919
2365750.0,6926,-1921000.0,6905
2416750.0,6977,-1907000.0,6891
2467750.0,7028,-1892000.0,6876
2517750.0,7078,-1877000.0,6861
2567750.0,7128,-1862000.0,6846
2618750.0,7179,-1846000.0,6830
2668750.0,7229,-1830000.0,6814
2718750.0,7279,-1814000.0,6798
2768750.0,7329,-1798000.0,6782
2818750.0,7379,-1781000.0,6765
2868750.0,7429,-1764000.0,6748
2918750.0,7479,-1747000.0,6731
2967750.0,7528,-1729000.0,6713
3017750.0,7578,-1711000.0,6695
3066750.0,7627,-1693000.0,6677
3115750.0,7676,-1674000.0,6658
3164750.0,7725,-1655000.0,6639
3214750.0,7775,-1636000.0,6620
-4550250.0,10,-909000.0,5893
-4505250.0,55,-936000.0,5920
-4460250.0,100,-963000.0,5947
-4415250.0,145,-990000.0,5974
-4370250.0,190,-1016000.0,6000
-4325250.0,235,-1042000.0,6026
-4279250.0,281,-1068000.0,6052
-4234250.0,326,-1094000.0,6078
-4188250.0,372,-1119000.0,6103
-4142250.0,418,-1144000.0,6128
-4096250.0,464,-1168000.0,6152
-4050250.0,510,-1193000.0,6177
-4003250.0,557,-1217000.0,6201
-3957250.0,603,-1241000.0,6225
-3910250.0,650,-1264000.0,6248
-3863250.0,697,-1288000.0,6272
-3816250.0,744,-1311000.0,6295
-3769250.0,791,-1333000.0,6317
-3722250.0,838,-1356000.0,6340
-3674250.0,886,-1378000.0,6362
-3627250.0,933,-1400000.0,6384
-3579250.0,981,-1422000.0,6406
-3531250.0,1029,-1443000.0,6427
-3483250.0,1077,-1464000.0,6448
-3435250.0,1125,-1485000.0,6469
-3387250.0,1173,-1505000.0,6489
-3339250.0,1221,-1525000.0,6509
-3291250.0,1269,-1545000.0,6529
-3242250.0,1318,-1565000.0,6549
-3193250.0,1367,-1584000.0,6568
-3145250.0,1415,-1603000.0,6587
-3096250.0,1464,-1622000.0,6606
-3047250.0,1513,-1640000.0,6624
-2998250.0,1562,-1658000.0,6642
-2949250.0,1611,-1676000.0,6660
-2899250.0,1661,-1694000.0,6678
-2850250.0,1710,-1711000.0,6695
-2800250.0,1760,-1728000.0,6712
-2751250.0,1809,-1744000.0,6728
-2701250.0,1859,-1761000.0,6745
-2651250.0,1909,-1777000.0,6761
-2601250.0,1959,-1793000.0,6777
-2551250.0,2009,-1808000.0,6792
-2501250.0,2059,-1823000.0,6807
-2451250.0,2109,-1838000.0,6822
-2401250.0,2159,-1853000.0,6837
-2351250.0,2209,-1867000.0,6851
-2300250.0,2260,-1881000.0,6865
-2250250.0,2310,-1894000.0,6878
-2199250.0,2361,-1908000.0,6892
-2148250.0,2412,-1921000.0,6905
-2098250.0,2462,-1933000.0,6917
-2047250.0,2513,-1946000.0,6930
-1996250.0,2564,-1958000.0,6942
-1945250.0,2615,-1970000.0,6954
-1894250.0,2666,-1981000.0,6965
-1843250.0,2717,-1992000.0,6976
-1792250.0,2768,-2003000.0,6987
-1741250.0,2819,-2014000.0,6998
-1689250.0,2871,-2024000.0,7008
-1638250.0,2922,-2034000.0,7018
-1586250.0,2974,-2044000.0,7028
-1535250.0,3025,-2053000.0,7037
-1483250.0,3077,-2062000.0,7046
-1432250.0,3128,-2071000.0,7055
-1380250.0,3180,-2079000.0,7063
-1329250.0,3231,-2088000.0,7072
-1277250.0,3283,-2095000.0,7079
-1225250.0,3335,-2103000.0,7087
-1173250.0,3387,-2110000.0,7094
-1121250.0,3439,-2117000.0,7101
-1069250.0,3491,-2124000.0,7108
-1018250.0,3542,-2130000.0,7114
-966250.0,3594,-2136000.0,7120
-914250.0,3646,-2141000.0,7125
-862250.0,3698,-2147000.0,7131
-809250.0,3751,-2152000.0,7136
-757250.0,3803,-2156000.0,7140
-705250.0,3855,-2161000.0,7145
-653250.0,3907,-2165000.0,7149
-601250.0,3959,-2169000.0,7153
-549250.0,4011,-2172000.0,7156
-496250.0,4064,-2175000.0,7159
-444250.0,4116,-2178000.0,7162
-392250.0,4168,-2181000.0,7165
-340250.0,4220,-2183000.0,7167
-287250.0,4273,-2185000.0,7169
-235250.0,4325,-2186000.0,7170
-183250.0,4377,-2187000.0,7171
-131250.0,4429,-2188000.0,7172
-78250.0,4482,-2189000.0,7173
-26250.0,4534,-2189000.0,7173
25750.0,4586,-2189000.0,7173
78750.0,4639,-2189000.0,7173
130750.0,4691,-2188000.0,7172
182750.0,4743,-2187000.0,7171
235750.0,4796,-2186000.0,7170
287750.0,4848,-2185000.0,7169
339750.0,4900,-2183000.0,7167
391750.0,4952,-2181000.0,7165
444750.0,5005,-2178000.0,7162
496750.0,5057,-2175000.0,7159
548750.0,5109,-2172000.0,7156
600750.0,5161,-2169000.0,7153
653750.0,5214,-2165000.0,7149
705750.0,5266,-2161000.0,7145
757750.0,5318,-2156000.0,7140
809750.0,5370,-2152000.0,7136
861750.0,5422,-2147000.0,7131
913750.0,5474,-2141000.0,7125
965750.0,5526,-2136000.0,7120
1017750.0,5578,-2130000.0,7114
1069750.0,5630,-2124000.0,7108
1121750.0,5682,-2117000.0,7101
1173750.0,5734,-2110000.0,7094
1225750.0,5786,-2103000.0,7087
1276750.0,5837,-2095000.0,7079
1328750.0,5889,-2088000.0,7072
1380750.0,5941,-2079000.0,7063
1431750.0,5992,-2071000.0,7055
1483750.0,6044,-2062000.0,7046
1534750.0,6095,-2053000.0,7037
1586750.0,6147,-2044000.0,7028
1637750.0,6198,-2034000.0,7018
1689750.0,6250,-2024000.0,7008
1740750.0,6301,-2014000.0,6998
1791750.0,6352,-2003000.0,6987
1842750.0,6403,-1992000.0,6976
1894750.0,6455,-1981000.0,6965
1945750.0,6506,-1970000.0,6954
1996750.0,6557,-1958000.0,6942
2046750.0,6607,-1946000.0,6930
2097750.0,6658,-1933000.0,6917
2148750.0,6709,-1921000.0,6905
2199750.0,6760,-1908000.0,6892
2249750.0,6810,-1894000.0,6878
2300750.0,6861,-1881000.0,6865
2350750.0,6911,-1867000.0,6851
2400750.0,6961,-1853000.0,6837
2451750.0,7012,-1838000.0,6822
2501750.0,7062,-1823000.0,6807
2551750.0,7112,-1808000.0,6792
2601750.0,7162,-1793000.0,6777
2651750.0,7212,-1777000.0,6761
2701750.0,7262,-1761000.0,6745
2750750.0,7311,-1744000.0,6728
2800750.0,7361,-1728000.0,6712
2849750.0,7410,-1711000.0,6695
2899750.0,7460,-1694000.0,6678
2948750.0,7509,-1676000.0,6660
2997750.0,7558,-1658000.0,6642
3046750.0,7607,-1640000.0,6624
3095750.0,7656,-1622000.0,6606
3144750.0,7705,-1603000.0,6587
3193750.0,7754,-1584000.0,6568
3242750.0,7803,-1565000.0,6549
-4521250.0,39,-861000.0,5845
-4476250.0,84,-888000.0,5872
-4432250.0,128,-915000.0,5899
-4387250.0,173,-941000.0,5925
-4342250.0,218,-968000.0,5952
-4297250.0,263,-993000.0,5977
-4252250.0,308,-1019000.0,6003
-4206250.0,354,-1044000.0,6028
-4161250.0,399,-1070000.0,6054
-4115250.0,445,-1094000.0,6078
-4069250.0,491,-1119000.0,6103
-4023250.0,537,-1143000.0,6127
-3977250.0,583,-1167000.0,6151
-3931250.0,629,-1191000.0,6175
-3885250.0,675,-1214000.0,6198
-3838250.0,722,-1237000.0,6221
-3791250.0,769,-1260000.0,6244
-3745250.0,815,-1283000.0,6267
-3698250.0,862,-1305000.0,6289
-3651250.0,909,-1327000.0,6311
-3603250.0,957,-1349000.0,6333
-3556250.0,1004,-1370000.0,6354
-3509250.0,1051,-1392000.0,6376
-3461250.0,1099,-1412000.0,6396
-3413250.0,1147,-1433000.0,6417
-3365250.0,1195,-1453000.0,6437
-3317250.0,1243,-1473000.0,6457
-3269250.0,1291,-1493000.0,6477
-3221250.0,1339,-1513000.0,6497
-3173250.0,1387,-1532000.0,6516
-3124250.0,1436,-1551000.0,6535
-3076250.0,1484,-1569000.0,6553
-3027250.0,1533,-1588000.0,6572
-2979250.0,1581,-1606000.0,6590
-2930250.0,1630,-1623000.0,6607
-2881250.0,1679,-1641000.0,6625
-2832250.0,1728,-1658000.0,6642
-2782250.0,1778,-1675000.0,6659
-2733250.0,1827,-1691000.0,6675
-2684250.0,1876,-1707000.0,6691
-2634250.0,1926,-1723000.0,6707
-2585250.0,1975,-1739000.0,6723
-2535250.0,2025,-1754000.0,6738
-2485250.0,2075,-1769000.0,6753
-2435250.0,2125,-1784000.0,6768
-2386250.0,2174,-1799000.0,6783
-2336250.0,2224,-1813000.0,6797
-2285250.0,2275,-1827000.0,6811
-2235250.0,2325,-1840000.0,6824
-2185250.0,2375,-1853000.0,6837
-2135250.0,2425,-1866000.0,6850
-2084250.0,2476,-1879000.0,6863
-2034250.0,2526,-1891000.0,6875
-1983250.0,2577,-1903000.0,6887
-1933250.0,2627,-1915000.0,6899
-1882250.0,2678,-1926000.0,6910
-1831250.0,2729,-1938000.0,6922
-1780250.0,2780,-1948000.0,6932
-1729250.0,2831,-1959000.0,6943
-1678250.0,2882,-1969000.0,6953
-1627250.0,2933,-1979000.0,6963
-1576250.0,2984,-1989000.0,6973
-1525250.0,3035,-1998000.0,6982
-1474250.0,3086,-2007000.0,6991
-1423250.0,3137,-2016000.0,7000
-1371250.0,3189,-2024000.0,7008
-1320250.0,3240,-2032000.0,7016
-1269250.0,3291,-2040000.0,7024
-1217250.0,3343,-2047000.0,7031
-1166250.0,3394,-2054000.0,7038
