x,y,lat ,lon
-4009257.26922872,555730.1606545141,36.25,210.75
-3973325.797027759,531805.5590612417,36.25,211.25
-3937251.5627678,508096.76578781597,36.25,211.75
-3901035.8626002776,484604.63269393577,36.25,212.25
-3864679.9977595154,461330.0038546803,36.25,212.75
-3828185.2745159795,438273.7155301788,36.25,213.25
-3791553.004129333,415436.5961355613,36.25,213.75
-3754784.502801313,392819.46621118346,36.25,214.25
-3717881.091628461,370423.138393162,36.25,214.75
-3680844.096554646,348248.4173841679,36.25,215.25
-3643674.8483234127,326296.09992450953,36.25,215.75
-3606374.682430182,304566.974763511,36.25,216.25
-3568944.939074268,283061.8226311757,36.25,216.75
-3531386.963110708,261781.4162101242,36.25,217.25
-3493702.104001953,240726.52010783798,36.25,217.75
-3455891.715769386,219897.89082918802,36.25,218.25
-3417957.1569446684,199296.27674925615,36.25,218.75
-3379899.7905209106,178922.41808643358,36.25,219.25
-3341720.983903729,158777.04687583752,36.25,219.75
-3303422.1088621,138860.88694300698,36.25,220.25
-3265004.5414790595,119174.65387788358,36.25,220.75
-3226469.662102285,99719.05500911981,36.25,221.25
-3187818.855294487,80494.78937865274,36.25,221.75
-3149053.509783657,61502.54771658427,36.25,222.25
-3110175.018413169,42743.012416367405,36.25,222.75
-3071184.778091765,24216.857510299764,36.25,223.25
-3032084.1897433163,5924.748645281959,36.25,223.75
-2992874.658256517,-12132.656941082709,36.25,224.25
-2953557.592434406,-29954.710444106742,36.25,224.75
-2914134.4049437456,-47540.771515326756,36.25,225.25
-2874606.5122642494,-64890.20828552294,36.25,225.75
-2834975.3346377127,-82002.39738740842,36.25,226.25
-2795242.29601697,-98876.7239780341,36.25,226.75
-2755408.824014724,-115512.58176087902,36.25,227.25
-2715476.3498522686,-131909.3730076348,36.25,227.75
-2675446.3083080603,-148066.50857967706,36.25,228.25
-2635320.1376661523,-163983.40794924673,36.25,228.75
-2595099.2796645304,-179659.49922029115,36.25,229.25
-2554785.1794433123,-195094.21914902638,36.25,229.75
-2514379.2854928207,-210287.01316416386,36.25,230.25
-2473883.0496015362,-225237.33538684231,36.25,230.75
-2433297.926803929,-239944.64865024554,36.25,231.25
-2392625.375328196,-254408.42451889138,36.25,231.75
-2351866.8565438483,-268628.14330762764,36.25,232.25
-2311023.8349092184,-282603.2941003008,36.25,232.75
-2270097.777918839,-296333.37476811477,36.25,233.25
-2229090.156050699,-309817.8919876706,36.25,233.75
-2188002.442713441,-323056.3612586895,36.25,234.25
-2146836.114193385,-336048.3069214335,36.25,234.75
-2105592.649601518,-348793.2621737757,36.25,235.25
-2064273.530820334,-361290.76908799086,36.25,235.75
-2022880.2424505777,-373540.3786271993,36.25,236.25
-1981414.2717579345,-385541.650661499,36.25,236.75
-1939877.1086195556,-397294.1539837911,36.25,237.25
-1898270.2454705576,-408797.46632526023,36.25,237.75
-1856595.1772503878,-420051.17437055084,36.25,238.25
-1814853.401349096,-431054.8737726253,36.25,238.75
-1773046.417553561,-441808.1691672783,36.25,239.25
-1731175.7279935863,-452310.67418735335,36.25,239.75
-1689242.8370879206,-462562.0114766205,36.25,240.25
-1647249.2514902297,-472561.81270333775,36.25,240.75
-1605196.4800349302,-482309.7185734819,36.25,241.25
-1563086.0336830064,-491805.37884365715,36.25,241.75
-1520919.4254677086,-501048.4523336815,36.25,242.25
-1478698.1704401758,-510038.6069388524,36.25,242.75
-1436423.785615031,-518775.5196418617,36.25,243.25
-1394097.7899158394,-527258.8765244215,36.25,243.75
-1351721.704120565,-535488.3727785286,36.25,244.25
-1309297.0508069135,-543463.7127174222,36.25,244.75
-1266825.3542976147,-551184.6097862097,36.25,245.25
-1224308.140605683,-558650.7865721612,36.25,245.75
-1181746.9373795534,-565861.9748146718,36.25,246.25
-1139143.2738482233,-572817.9154149109,36.25,246.75
-1096498.680766293,-579518.3584451175,36.25,247.25
-1053814.6903589545,-585963.063157595,36.25,247.75
-1011092.836266962,-592151.7979933536,36.25,248.25
-968334.6534915167,-598084.3405904255,36.25,248.75
-925541.6783391014,-603760.4777918654,36.25,249.25
-882715.4483663094,-609180.0056534032,36.25,249.75
-839857.5023245667,-614342.729450771,36.25,250.25
-796969.3801048745,-619248.4636866995,36.25,250.75
-754052.6226824671,-623897.0320975855,36.25,251.25
-711108.7720614325,-628288.2676598259,36.25,251.75
-668139.3712193376,-632422.0125958155,36.25,252.25
-625145.964051754,-636298.118379615,36.25,252.75
-582130.095316817,-639916.4457422931,36.25,253.25
-539093.3105797085,-643276.864676924,36.25,253.75
-496037.15615711175,-646379.2544432667,36.25,254.25
-452963.17906168185,-649223.5035720934,36.25,254.75
-409872.9269464279,-651809.5098692029,36.25,255.25
-366767.9480491354,-654137.1804190852,36.25,255.75
-323649.7911367246,-656206.4315882677,36.25,256.25
-280520.0054495902,-658017.1890283141,36.25,256.75
-237380.1406459635,-659569.3876784982,36.25,257.25
-194231.7467462195,-660862.9717681439,36.25,257.75
-151076.37407717152,-661897.8948186219,36.25,258.25
-107915.5732163983,-662674.1196450251,36.25,258.75
-64750.894936496756,-663191.6183575081,36.25,259.25
-21583.890149392995,-663450.3723622804,36.25,259.75
21583.890149395196,-663450.3723622804,36.25,260.25
64750.89493649896,-663191.6183575081,36.25,260.75
107915.57321639612,-662674.1196450251,36.25,261.25
151076.3740771737,-661897.8948186219,36.25,261.75
194231.7467462217,-660862.9717681425,36.25,262.25
237380.1406459657,-659569.3876784982,36.25,262.75
280520.0054495924,-658017.1890283141,36.25,263.25
323649.7911367224,-656206.4315882677,36.25,263.75
366767.9480491376,-654137.1804190852,36.25,264.25
409872.9269464302,-651809.5098692029,36.25,264.75
452963.17906167964,-649223.5035720934,36.25,265.25
496037.1561571138,-646379.2544432667,36.25,265.75
539093.3105797108,-643276.864676924,36.25,266.25
582130.0953168193,-639916.4457422931,36.25,266.75
625145.9640517562,-636298.1183796136,36.25,267.25
668139.3712193354,-632422.0125958155,36.25,267.75
711108.7720614347,-628288.2676598259,36.25,268.25
754052.6226824693,-623897.0320975841,36.25,268.75
796969.3801048766,-619248.4636866981,36.25,269.25
839857.5023245689,-614342.7294507696,36.25,269.75
882715.4483663072,-609180.0056534032,36.25,270.25
925541.6783391035,-603760.4777918654,36.25,270.75
968334.6534915188,-598084.3405904255,36.25,271.25
1011092.836266964,-592151.7979933522,36.25,271.75
1053814.6903589568,-585963.063157595,36.25,272.25
1096498.680766291,-579518.3584451175,36.25,272.75
1139143.2738482256,-572817.9154149109,36.25,273.25
1181746.9373795558,-565861.9748146718,36.25,273.75
1224308.1406056806,-558650.7865721612,36.25,274.25
1266825.3542976168,-551184.6097862097,36.25,274.75
1309297.0508069156,-543463.7127174222,36.25,275.25
1351721.7041205673,-535488.3727785272,36.25,275.75
1394097.7899158418,-527258.8765244215,36.25,276.25
1436423.7856150288,-518775.5196418617,36.25,276.75
1478698.170440178,-510038.606938851,36.25,277.25
1520919.4254677107,-501048.4523336815,36.25,277.75
1563086.0336830087,-491805.37884365575,36.25,278.25
1605196.4800349325,-482309.71857348044,36.25,278.75
1647249.2514902276,-472561.81270333915,36.25,279.25
1689242.837087927,-462562.01147661905,36.25,279.75
1731175.7279935887,-452310.67418735195,36.25,280.25
1773046.417553563,-441808.1691672768,36.25,280.75
1814853.4013491026,-431054.87377262383,36.25,281.25
1856595.177250381,-420051.1743705537,36.25,281.75
1898270.2454705597,-408797.46632526023,36.25,282.25
1939877.1086195614,-397294.1539837897,36.25,282.75
1981414.2717579284,-385541.65066150186,36.25,283.25
2022880.2424505798,-373540.3786271993,36.25,283.75
2064273.5308203406,-361290.76908798947,36.25,284.25
2105592.649601516,-348793.26217377716,36.25,284.75
2146836.1141933873,-336048.3069214321,36.25,285.25
2188002.4427134385,-323056.3612586909,36.25,285.75
2229090.156050697,-309817.8919876706,36.25,286.25
2270097.7779188408,-296333.37476811337,36.25,286.75
2311023.83490922,-282603.2941003008,36.25,287.25
2351866.856543846,-268628.14330762764,36.25,287.75
2392625.3753281985,-254408.42451888998,36.25,288.25
2433297.92680393,-239944.64865024554,36.25,288.75
2473883.0496015344,-225237.33538684231,36.25,289.25
2514379.2854928267,-210287.013164161,36.25,289.75
2554785.179443315,-195094.21914902495,36.25,290.25
2595099.279664528,-179659.49922029255,36.25,290.75
2635320.1376661547,-163983.4079492453,36.25,291.25
2675446.308308062,-148066.50857967706,36.25,291.75
2715476.349852271,-131909.37300763337,36.25,292.25
2755408.82401473,-115512.5817608762,36.25,292.75
2795242.2960169725,-98876.72397803269,36.25,293.25
2834975.334637714,-82002.397387407,36.25,293.75
2874606.5122642554,-64890.2082855201,36.25,294.25
2914134.40494374,-47540.771515328175,36.25,294.75
2953557.592434408,-29954.71044410391,36.25,295.25
2992874.658256523,-12132.656941079877,36.25,295.75
3032084.1897433107,5924.748645279127,36.25,296.25
3071184.778091767,24216.857510299764,36.25,296.75
3110175.0184131707,42743.012416367405,36.25,297.25
3149053.5097836507,61502.54771658144,36.25,297.75
3187818.8552944893,80494.78937865415,36.25,298.25
3226469.6621022862,99719.05500912122,36.25,298.75
-4529950.1866563,1008357.5460701032,36.75,202.75
-4496722.475093352,981303.7033035794,36.75,203.25
-4463333.195767754,954449.5183361848,36.75,203.75
-4429783.548360201,927795.9560419114,36.75,204.25
-4396074.738313425,901343.9740863555,36.75,204.75
-4362207.976788917,875094.5228923211,36.75,205.25
-4328184.480623358,849048.5456056452,36.75,205.75
-4294005.472284928,823206.9780613233,36.75,206.25
-4259672.179829381,797570.748749894,36.75,206.75
-4225185.836855924,772140.7787840645,36.75,207.25
-4190547.6824628715,746917.9818656164,36.75,207.75
-4155758.96120315,721903.264252586,36.75,208.25
-4120820.923039574,697097.5247266938,36.75,208.75
-4085734.8232999207,672501.6545610474,36.75,209.25
-4050501.922631846,648116.5374881316,36.75,209.75
-4015123.486957581,623943.0496680476,36.75,210.25
-3979600.7874284387,599982.0596570277,36.75,210.75
-3943935.1003791476,576234.4283762312,36.75,211.25
-3908127.7072820147,552701.0090808274,36.75,211.75
-3872179.8947008406,529382.6473293094,36.75,212.25
-3836092.9542447166,506280.1809531312,36.75,212.75
-3799868.1825216245,483394.4400266037,36.75,213.25
-3763506.8810918373,460726.2468370707,36.75,213.75
-3727010.3564211465,438276.4158553485,36.75,214.25
-3690379.9198339414,416045.7537064836,36.75,214.75
-3653616.88746608,394035.0591407609,36.75,215.25
-3616722.580217596,372245.1230049983,36.75,215.75
-3579698.3237052504,350676.72821414,36.75,216.25
-3542545.4482148997,329330.6497231304,36.75,216.75
-3505265.2886536857,308207.65449905314,36.75,217.25
-3467859.1845020857,287308.50149358803,36.75,217.75
-3430328.4797657826,266633.94161573995,36.75,218.25
-3392674.5229273774,246184.7177048571,36.75,218.75
-3354898.666897921,225961.5645039341,36.75,219.25
-3317002.268968326,205965.20863322495,36.75,219.75
-3278986.690760592,186196.36856412832,36.75,220.25
-3240853.2981788665,166655.75459336833,36.75,220.75
-3202603.4613603945,147344.0688174846,36.75,221.25
-3164238.554626274,128262.00510759935,36.75,221.75
-3125759.956432072,109410.2490844846,36.75,222.25
-3087169.0493182987,90789.4780939269,36.75,222.75
-3048467.2198607614,72400.361182407,36.75,223.25
-3009655.8586206944,54243.55907303391,36.75,223.75
-2970736.3600948276,36319.72414182447,36.75,224.25
-2931710.1226652823,18629.500394254734,36.75,224.75
-2892578.548549324,1173.523442130169,36.75,225.25
-2853343.0437489618,-16047.579519265291,36.75,225.75
-2814005.018000461,-33033.189733695785,36.75,226.25
-2774565.884723676,-49782.696906204095,36.75,226.75
-2735027.060971255,-66295.49922504627,36.75,227.25
-2695389.9673777465,-82571.00338331173,36.75,227.75
-2655656.0281085484,-98608.62460023625,36.75,228.25
-2615826.6708087255,-114407.78664222291,36.75,228.75
-2575903.3265517238,-129967.92184353623,36.75,229.25
-2535887.42978796,-145288.47112670707,36.75,229.75
-2495780.4182932694,-160368.88402261212,36.75,230.25
-2455583.7331172526,-175208.61869025847,36.75,230.75
-2415298.8185314867,-189807.14193624986,36.75,231.25
-2374927.1219776548,-204163.92923394384,36.75,231.75
-2334470.094015512,-218278.46474230068,36.75,232.25
-2293929.1882707938,-232150.24132441444,36.75,232.75
-2253305.8613829715,-245778.7605657344,36.75,233.25
-2212601.572952907,-259163.5327919775,36.75,233.75
-2171817.7854904374,-272304.07708671363,36.75,234.25
-2130955.9643617906,-285199.9213086621,36.75,234.75
-2090017.5777369668,-297850.60210862977,36.75,235.25
-2049004.096536973,-310255.6649461829,36.75,235.75
-2007916.9943809612,-322414.6641059707,36.75,236.25
-1966757.747533309,-334327.16271373135,36.75,236.75
-1925527.8348505453,-345992.73275200673,36.75,237.25
-1884228.7377282414,-357410.95507550146,36.75,237.75
-1842861.9400477756,-368581.4194261585,36.75,238.25
-1801428.9281230015,-379503.7244478922,36.75,238.75
-1759931.190646871,-390177.4777010086,36.75,239.25
-1718370.218637933,-400602.29567630956,36.75,239.75
-1676747.5053867472,-410777.80380886956,36.75,240.25
-1635064.5464022611,-420703.63649149745,36.75,240.75
-1593322.8393580401,-430379.4370878661,36.75,241.25
-1551523.8840384886,-439804.85794533486,36.75,241.75
-1509669.1822849473,-448979.56040742964,36.75,242.25
-1467760.2379417196,-457903.21482602495,36.75,242.75
-1425798.5568020698,-466575.5005731741,36.75,243.25
-1383785.646554083,-474996.10605264414,36.75,243.75
-1341723.0167265262,-483164.72871109564,36.75,244.25
-1299612.1786345956,-491081.07504896366,36.75,244.75
-1257454.6453256037,-498744.8606310043,36.75,245.25
-1215251.9315246446,-506155.81009650585,36.75,245.75
-1173005.5535801356,-513313.657169191,36.75,246.25
-1130717.0294093648,-520218.14466678194,36.75,246.75
-1088387.8784439387,-526869.0245102346,36.75,247.25
-1046019.6215751768,-533266.0577326647,36.75,247.75
-1003613.781099491,-539409.0144879203,36.75,248.25
-961171.8806636764,-545297.6740588488,36.75,248.75
-918695.4452101544,-550931.8248652269,36.75,249.25
-876186.00092221,-556311.2644713611,36.75,249.75
-833645.0751691227,-561435.7995933563,36.75,250.25
-791074.1964513175,-566305.2461060692,36.75,250.75
-748474.8943454331,-570919.4290497194,36.75,251.25
-705848.6994493507,-575278.1826361754,36.75,251.75
-663197.1433272299,-579381.3502549127,36.75,252.25
-620521.7584544448,-583228.7844786433,36.75,252.75
-577824.0781625524,-586820.3470686032,36.75,253.25
-535105.6365841867,-590155.90897953,36.75,253.75
-492367.9685979241,-593235.3503642991,36.75,254.25
-449612.60977316514,-596058.5605782196,36.75,254.75
-406841.0963149272,-598625.43818302,36.75,255.25
-364054.9650086786,-600935.890950489,36.75,255.75
-321255.75316510856,-602989.8358657905,36.75,256.25
-278444.99856487836,-604787.199130443,36.75,256.75
-235624.2394033951,-606327.9161649743,36.75,257.25
-192795.01423553078,-607611.9316112436,36.75,257.75
-149958.86192032904,-608639.1993344242,36.75,258.25
-107117.32156574415,-609409.6824246694,36.75,258.75
-64271.93247330579,-609923.3531984291,36.75,259.25
-21424.234082842326,-610180.1931994559,36.75,259.75
21424.23408284451,-610180.1931994559,36.75,260.25
64271.93247330796,-609923.3531984291,36.75,260.75
107117.32156574196,-609409.6824246694,36.75,261.25
149958.86192033123,-608639.1993344242,36.75,261.75
192795.01423553293,-607611.9316112436,36.75,262.25
235624.23940339728,-606327.9161649743,36.75,262.75
278444.9985648806,-604787.199130443,36.75,263.25
321255.7531651064,-602989.8358657905,36.75,263.75
364054.9650086808,-600935.890950489,36.75,264.25
406841.0963149294,-598625.43818302,36.75,264.75
449612.6097731629,-596058.5605782196,36.75,265.25
492367.96859792614,-593235.3503642991,36.75,265.75
535105.6365841889,-590155.90897953,36.75,266.25
577824.0781625547,-586820.3470686032,36.75,266.75
620521.758454447,-583228.7844786418,36.75,267.25
663197.1433272277,-579381.3502549127,36.75,267.75
705848.6994493529,-575278.1826361754,36.75,268.25
748474.8943454353,-570919.4290497178,36.75,268.75
791074.1964513196,-566305.2461060692,36.75,269.25
833645.0751691248,-561435.7995933549,36.75,269.75
876186.0009222078,-556311.2644713611,36.75,270.25
918695.4452101565,-550931.8248652269,36.75,270.75
961171.8806636785,-545297.6740588488,36.75,271.25
1003613.781099493,-539409.0144879189,36.75,271.75
1046019.6215751789,-533266.0577326632,36.75,272.25
1088387.8784439364,-526869.0245102346,36.75,272.75
1130717.029409367,-520218.14466678194,36.75,273.25
1173005.5535801377,-513313.657169191,36.75,273.75
1215251.9315246423,-506155.81009650585,36.75,274.25
1257454.6453256058,-498744.8606310043,36.75,274.75
1299612.178634598,-491081.07504896366,36.75,275.25
1341723.0167265285,-483164.72871109564,36.75,275.75
1383785.6465540854,-474996.10605264414,36.75,276.25
1425798.5568020677,-466575.5005731755,36.75,276.75
1467760.237941722,-457903.2148260235,36.75,277.25
1509669.1822849493,-448979.5604074282,36.75,277.75
1551523.8840384907,-439804.85794533347,36.75,278.25
1593322.8393580425,-430379.4370878661,36.75,278.75
1635064.546402259,-420703.6364914989,36.75,279.25
1676747.5053867537,-410777.8038088681,36.75,279.75
1718370.2186379354,-400602.2956763081,36.75,280.25
1759931.190646873,-390177.4777010086,36.75,280.75
1801428.9281230078,-379503.72444789077,36.75,281.25
1842861.9400477689,-368581.4194261599,36.75,281.75
1884228.7377282435,-357410.95507550146,36.75,282.25
1925527.834850551,-345992.73275200534,36.75,282.75
1966757.7475333032,-334327.16271373414,36.75,283.25
2007916.9943809633,-322414.6641059707,36.75,283.75
